2026-04-14 02:10:37,投资理财,多基金_华安,/,余额宝-2026.04.13-收益发放,不计收支,0.25,余额宝,交易成功,20260414399373475631	,	,,
2026-04-13 11:26:13,交通出行,携程旅行网,ali***@ctrip.com,单程兰州北京,支出,856.00,账户余额(个人余额),交易成功,2026041322001493631445598259	,20260413ALPP001473673705	,,
2026-04-13 02:19:41,投资理财,多基金_华安,/,余额宝-2026.04.12-收益发放,不计收支,0.18,余额宝,交易成功,20260413394022045631	,	,,
2026-04-12 09:16:28,转账红包,支付宝小荷包(??????恋爱小金库),/,支付宝小荷包-自动攒,支出,100.00,账户余额,交易成功,20260412020070011520630099246534	,2025032300424002040022002700423520260412090000	,,
2026-04-12 02:19:33,投资理财,多基金_华安,/,余额宝-2026.04.11-收益发放,不计收支,0.18,余额宝,交易成功,20260412388007817631	,	,,
2026-04-11 02:04:41,投资理财,多基金_华安,/,余额宝-2026.04.10-收益发放,不计收支,0.18,余额宝,交易成功,20260411379856929631	,	,,
2026-04-10 02:01:19,投资理财,多基金_华安,/,余额宝-2026.04.09-收益发放,不计收支,0.20,余额宝,交易成功,20260410375558255631	,	,,
2026-04-09 11:54:59,教育培训,教育部教育考试院,zhi***@mail.neea.edu.cn,托福网考,支出,2260.00,账户余额,交易成功,2026040922001493631425951027	,TOEFL-2026040911-2009619475	,,
2026-04-09 10:03:09,退款,上海携程国际旅行社有限公司,xcg***@trip.com,退款-日本个人旅游签证3个月单次北京送签常规办理适用于已预订机酒的申请人需自备机酒材料工作时间订后1小时联系,不计收支,328.00,账户余额(个人余额),退款成功,2026040422001493631407680491_20260409ALRP001054768508	,20260404ALPP000523787708	,,
2026-04-09 02:07:18,投资理财,多基金_华安,/,余额宝-2026.04.08-收益发放,不计收支,0.18,余额宝,交易成功,20260409365967960631	,	,,
2026-04-08 19:18:32,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,109.23,账户余额,交易成功,2026040822001493631429366623	,0003N202604080000000015163827342	,,
2026-04-08 11:22:55,信用借还,花呗,/,花呗自动还款-2026年04月账单,不计收支,158.36,账户余额,还款成功,2026040829020999630192380221	,	,,
2026-04-08 02:13:39,投资理财,多基金_华安,/,余额宝-2026.04.07-收益发放,不计收支,0.19,余额宝,交易成功,20260408361934040631	,	,,
2026-04-07 09:50:13,餐饮美食,蜜雪冰城913888店,/,蜜雪冰城913888店,支出,17.00,账户余额,交易成功,2026040722001493631419016981	,49106600004857000220260407MMdhegrm	,,
2026-04-07 09:28:50,餐饮美食,内蒙糕点现烤牛肉干店,159******92,收钱码收款,支出,159.00,账户余额,交易成功,2026040722001493631417709549	,17755253302532430293632	,,
2026-04-07 02:00:44,投资理财,多基金_华安,/,余额宝-2026.04.06-收益发放,不计收支,0.18,余额宝,交易成功,20260407353565121631	,	,,
2026-04-06 21:02:04,餐饮美食,安姬酸奶（宣化步行街店）,/,美团收银909700211176666342,支出,24.80,账户余额,交易成功,2026040623001493631414503554	,1820180330024764010461368606491428353402387	,,
2026-04-06 21:00:26,生活服务,河北慈修商贸有限公司,/,河北慈修商贸有限公司-消费,支出,15.00,账户余额,交易成功,2026040623001493631415872309	,7812660000010500020120260406000436214095	,,
2026-04-06 20:04:34,文化休闲,宣化嗨森,/,付款码支付,支出,40.00,账户余额,交易成功,2026040622001493631415252583	,53126600004823000002242604067227413813474	,,
2026-04-06 19:58:47,商业服务,超越自己,152******96,收钱码收款,支出,15.00,账户余额,交易成功,2026040622001493631414675042	,47754767271532430293632	,,
2026-04-06 11:32:14,餐饮美食,阿里**房,ali***@alibaba-inc.com,蓝莓原浆100%NFC蓝莓汁原液花青素非浓缩饮料官方旗舰店无添加,支出,99.00,账户余额,交易成功,2026040622001193631415422453	,T200P4502256696100005435	,,
2026-04-06 10:25:40,餐饮美食,训练**店,tea***@qq.com,【鬼背小黑】UP训练怪兽一水肌酸运动营养补剂,支出,79.00,账户余额,交易成功,2026040622001193631414664251	,T200P4502253060105014617	,,
2026-04-06 02:05:13,投资理财,多基金_华安,/,余额宝-2026.04.05-收益发放,不计收支,0.18,余额宝,交易成功,20260406350853797631	,	,,
2026-04-05 18:36:29,退款,中青**店,yan***@aoyou.com,退款-日本&middot;单次旅游签证&middot;上海送签&middot;【中青旅】央企品牌【拒一赔五】高出签赴日签证日本签证加急电子签个人旅行,不计收支,269.00,账户余额,退款成功,2026040522001193631411321737_4502254251068005435	,T200P4502254251068005435	,,
2026-04-05 10:33:15,酒店旅游,中青**店,yan***@aoyou.com,日本&middot;单次旅游签证&middot;北京送签&middot;【中青旅】央企【拒1赔3】免在职加急日本签证个人旅游大学生赴日签证申请,支出,249.00,账户余额,交易成功,2026040522001193631409720766	,T200P4502252916065069808	,,
2026-04-05 09:54:52,酒店旅游,中青**店,yan***@aoyou.com,日本&middot;单次旅游签证&middot;上海送签&middot;【中青旅】央企品牌【拒一赔五】高出签赴日签证日本签证加急电子签个人旅行,支出,269.00,账户余额,交易关闭,2026040522001193631411321737	,T200P4502254251068005435	,,
2026-04-05 09:16:34,转账红包,支付宝小荷包(??????恋爱小金库),/,支付宝小荷包-自动攒,支出,100.00,账户余额,交易成功,20260405020070011520630047269568	,2025032300424002040022002700423520260405090000	,,
2026-04-05 02:00:48,投资理财,多基金_华安,/,余额宝-2026.04.04-收益发放,不计收支,0.18,余额宝,交易成功,20260405345289942631	,	,,
2026-04-05 00:05:40,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,10.00,账户余额,交易成功,2026040523001493631407416477	,0003N202604050000000015112505494	,,
2026-04-04 19:34:46,交通出行,等待,134******01,收钱码收款,支出,6.00,账户余额,交易成功,2026040422001493631409992258	,47753024863532430293632	,,
2026-04-04 18:35:47,美容美发,凌源市沈之美造型室,/,凌源市沈之美造型室-消费,支出,270.00,账户余额,交易成功,2026040423001493631410573145	,21P2088721085226061W03_0320260404000423384516	,,
2026-04-04 16:21:54,酒店旅游,上海携程国际旅行社有限公司,xcg***@trip.com,日本个人旅游签证3个月单次北京送签常规办理适用于已预订机酒的申请人需自备机酒材料工作时间订后1小时联系,支出,328.00,账户余额(个人余额),交易关闭,2026040422001493631407680491	,20260404ALPP000523787708	,,
2026-04-04 02:01:26,投资理财,多基金_华安,/,余额宝-2026.04.03-收益发放,不计收支,0.18,余额宝,交易成功,20260404337810299631	,	,,
2026-04-03 20:02:26,交通出行,北京轨道交通路网管理有限公司,zhi***@bmncc.com.cn,地铁_立水桥_2026-04-03 19:20:36_朝阳门_2026-04-03 19:57:34,支出,5.00,账户余额,交易成功,2026040322001493631403784479	,20260403195804207671	,,
2026-04-03 18:22:53,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,13.20,账户余额,交易成功,2026040322001493631405984916	,0003N202604030000000015055029196	,,
2026-04-03 16:55:43,日用百货,龙柏路便利店铺,/,北京龙柏路便利店,支出,1.60,账户余额&碰友日立减,交易成功,2026040322001493631405479608	,451266000048250000705284559827260403	,,
2026-04-03 16:02:13,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,13.00,账户余额,交易成功,2026040322001493631404101825	,0003N202604030000000015077826058	,,
2026-04-03 13:01:48,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,11.49,账户余额,交易成功,2026040323001493631403484153	,0003N202604030000000015031351256	,,
2026-04-03 09:32:54,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,14.49,账户余额,交易成功,2026040323001493631459251728	,0003N202604030000000015050252832	,,
2026-04-03 02:16:21,投资理财,多基金_华安,/,余额宝-2026.04.02-收益发放,不计收支,0.20,余额宝,交易成功,20260403333234022631	,	,,
2026-04-02 23:34:12,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,77.34,账户余额,交易成功,2026040222001493631459414872	,0003N202604020000000015108144835	,,
2026-04-02 23:17:14,交通出行,携程旅行网,ali***@ctrip.com,单程北京兰州,支出,578.00,账户余额(个人余额),交易成功,2026040222001493631402332586	,20260402ALPP000259352914	,,
2026-04-02 02:16:17,投资理财,多基金_华安,/,余额宝-2026.04.01-收益发放,不计收支,0.18,余额宝,交易成功,20260402323792103631	,	,,
2026-04-01 02:16:41,投资理财,多基金_华安,/,余额宝-2026.03.31-收益发放,不计收支,0.18,余额宝,交易成功,20260401313763097631	,	,,
2026-03-31 02:02:32,投资理财,多基金_华安,/,余额宝-2026.03.30-收益发放,不计收支,0.21,余额宝,交易成功,20260331307754446631	,	,,
2026-03-30 19:48:25,转账红包,支付宝小荷包(??一起环游世界),/,支付宝小荷包-转入,支出,3000.00,账户余额,交易成功,20260330020070011570630007824892	,2088480060687980|d0e6f4c5-dcd4-24dc-dd9e-d23084b3266e	,,
2026-03-30 19:43:00,转账红包,老爸,hgm***@sina.com,转账,收入,10000.00,账户余额,交易成功,20260330200040011100960058595911	,	,,
2026-03-30 02:02:43,投资理财,多基金_华安,/,余额宝-2026.03.29-收益发放,不计收支,0.19,余额宝,交易成功,20260330302255356631	,	,,
2026-03-29 09:16:34,转账红包,支付宝小荷包(??????恋爱小金库),/,支付宝小荷包-自动攒,支出,100.00,余额宝,交易成功,20260329020070011520630095879704	,2025032300424002040022002700423520260329090000	,,
2026-03-29 02:23:21,投资理财,多基金_华安,/,余额宝-2026.03.28-收益发放,不计收支,0.19,余额宝,交易成功,20260329300154663631	,	,,
2026-03-28 17:40:41,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,15.20,花呗,交易成功,2026032823001493631438064089	,0003N202603280000000014994634113	,,
2026-03-28 13:22:49,餐饮美食,七里河区魏纯餐饮店,wei***@163.com,【POS】_兰州雁滩公园_198759_198759,支出,16.00,花呗&碰一下立减,交易成功,2026032822001493631439449925	,T1244641966834040832	,,
2026-03-28 10:00:36,餐饮美食,朝阳村牛肉面,/,1443兰州市朝阳村牛肉拉面65-扫码付-YY1443-4-260328-0124,支出,20.00,花呗,交易成功,2026032823001493631436325509	,05126600004822000020260328110113230166242157547665	,,
2026-03-28 09:53:57,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,12.18,花呗,交易成功,2026032822001493631437228909	,0003N202603280000000014959469627	,,
2026-03-28 02:30:27,投资理财,多基金_华安,/,余额宝-2026.03.27-收益发放,不计收支,0.19,余额宝,交易成功,20260328392843554631	,	,,
2026-03-27 02:03:12,投资理财,多基金_华安,/,余额宝-2026.03.26-收益发放,不计收支,0.19,余额宝,交易成功,20260327384432438631	,	,,
2026-03-26 02:31:44,投资理财,多基金_华安,/,余额宝-2026.03.25-收益发放,不计收支,0.19,余额宝,交易成功,20260326382191142631	,	,,
2026-03-25 02:18:28,投资理财,多基金_华安,/,余额宝-2026.03.24-收益发放,不计收支,0.19,余额宝,交易成功,20260325369690195631	,	,,
2026-03-24 02:21:25,投资理财,多基金_华安,/,余额宝-2026.03.23-收益发放,不计收支,0.21,余额宝,交易成功,20260324362503678631	,	,,
2026-03-23 02:00:34,投资理财,多基金_华安,/,余额宝-2026.03.22-收益发放,不计收支,0.20,余额宝,交易成功,20260323355360970631	,	,,
2026-03-22 09:16:45,转账红包,支付宝小荷包(??????恋爱小金库),/,支付宝小荷包-自动攒,支出,50.00,余额宝,交易成功,20260322020070011520630047626642	,2025032300424002040022002700423520260322090000	,,
2026-03-22 02:46:44,投资理财,多基金_华安,/,余额宝-2026.03.21-收益发放,不计收支,0.20,余额宝,交易成功,20260322353917610631	,	,,
2026-03-21 02:01:19,投资理财,多基金_华安,/,余额宝-2026.03.20-收益发放,不计收支,0.20,余额宝,交易成功,20260321344036112631	,	,,
2026-03-20 15:38:25,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026032022001493631400705502	,NO1001186548202603201538246mIKTk	,,
2026-03-20 13:52:40,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026032022001493631400169640	,NO100118654820260320135238eRXNBD	,,
2026-03-20 12:51:20,退款,携程旅行网,ali***@ctrip.com,退款-单程兰州北京,不计收支,460.00,余额宝,退款成功,2026032022001493631400821319_20260320ALRP001809120702	,20260320ALPP001809077314	,,
2026-03-20 12:48:38,酒店旅游,携程旅行网,ali***@ctrip.com,机票买新退旧支付,支出,500.00,余额宝,交易成功,2026032022001493631400045686	,20260320ALPP001808847002	,,
2026-03-20 12:45:27,交通出行,携程旅行网,ali***@ctrip.com,单程兰州北京,支出,508.00,余额宝,交易成功,2026032022001493631400821319	,20260320ALPP001809077314	,,
2026-03-20 02:27:46,投资理财,多基金_华安,/,余额宝-2026.03.19-收益发放,不计收支,0.21,余额宝,交易成功,20260320341830028631	,	,,
2026-03-19 19:19:54,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031922001493631401592367	,NO100118654820260319191953VXsJav	,,
2026-03-19 17:30:36,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031922001493631400670058	,NO100118654820260319173035gBRN1f	,,
2026-03-19 02:03:38,投资理财,多基金_华安,/,余额宝-2026.03.18-收益发放,不计收支,0.21,余额宝,交易成功,20260319327463762631	,	,,
2026-03-18 02:18:46,投资理财,多基金_华安,/,余额宝-2026.03.17-收益发放,不计收支,0.21,余额宝,交易成功,20260318322238176631	,	,,
2026-03-17 15:55:35,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031722001493631447893797	,NO100118654820260317155534iA6A20	,,
2026-03-17 13:52:36,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031722001493631448881670	,NO1001186548202603171352363IPW7p	,,
2026-03-17 02:03:47,投资理财,多基金_华安,/,余额宝-2026.03.16-收益发放,不计收支,0.22,余额宝,交易成功,20260317315593269631	,	,,
2026-03-16 22:59:22,生活服务,慧生活798,138***@139.com,中国科学院兰州分院水控/直饮机设备消费,支出,0.62,花呗,交易成功,2026031622001493631448620747	,1483238114632941568	,,
2026-03-16 16:04:10,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031622001493631445957216	,NO100118654820260316160409KMzVB9	,,
2026-03-16 13:52:41,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031622001493631444994302	,NO100118654820260316135240xF4Emj	,,
2026-03-16 08:34:10,生活服务,慧生活798,138***@139.com,中国科学院兰州分院水控/直饮机设备消费,支出,0.58,花呗,交易成功,2026031622001493631442962733	,1483020354464288768	,,
2026-03-16 02:21:16,投资理财,多基金_华安,/,余额宝-2026.03.15-收益发放,不计收支,0.22,余额宝,交易成功,20260316310033796631	,	,,
2026-03-15 09:17:32,转账红包,支付宝小荷包(??????恋爱小金库),/,支付宝小荷包-自动攒,支出,50.00,余额宝,交易成功,20260315020070011520630095749691	,2025032300424002040022002700423520260315090000	,,
2026-03-15 02:30:42,投资理财,多基金_华安,/,余额宝-2026.03.14-收益发放,不计收支,0.22,余额宝,交易成功,20260315304005983631	,	,,
2026-03-14 22:31:01,生活服务,慧生活798,138***@139.com,中国科学院兰州分院水控/直饮机设备消费,支出,0.20,账户余额,交易成功,2026031422001493631436229652	,1482506281083494400	,,
2026-03-14 19:26:28,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031422001493631436930652	,NO100118654820260314192627vfWEEc	,,
2026-03-14 17:24:17,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031422001493631438136769	,NO100118654820260314172416pPioTy	,,
2026-03-14 02:19:19,投资理财,多基金_华安,/,余额宝-2026.03.13-收益发放,不计收支,0.22,余额宝,交易成功,20260314398425861631	,	,,
2026-03-13 19:26:30,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031322001493631433178067	,NO100118654820260313192629IsFJva	,,
2026-03-13 17:24:25,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031322001493631433721707	,NO100118654820260313172424k5pOR3	,,
2026-03-13 02:08:32,投资理财,多基金_华安,/,余额宝-2026.03.12-收益发放,不计收支,0.24,余额宝,交易成功,20260313391372086631	,	,,
2026-03-12 15:55:38,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031222001493631430092481	,NO100118654820260312155537W4MkgH	,,
2026-03-12 13:52:44,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031222001493631430685250	,NO100118654820260312135243u5n0hu	,,
2026-03-12 02:00:13,投资理财,多基金_华安,/,余额宝-2026.03.11-收益发放,不计收支,0.22,余额宝,交易成功,20260312385941584631	,	,,
2026-03-11 15:38:35,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031122001493631427083966	,NO100118654820260311153834KR2L3k	,,
2026-03-11 14:32:04,餐饮美食,小红书,dia***@xiaohongshu.com,小红书订单：P788762720294475331,支出,0.30,账户余额(个人余额),交易成功,2026031122001493631426515389	,17202603111432000000022987550066	,,
2026-03-11 13:52:52,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031122001493631426540933	,NO100118654820260311135251YHMJdo	,,
2026-03-11 11:58:11,餐饮美食,小红书,dia***@xiaohongshu.com,小红书订单：P788753481366475931,支出,19.88,花呗&支付宝立减,交易成功,2026031122001493631421877639	,17202603111158010000015679380066	,,
2026-03-11 02:07:48,投资理财,多基金_华安,/,余额宝-2026.03.10-收益发放,不计收支,0.28,余额宝,交易成功,20260311384213543631	,	,,
2026-03-10 17:03:34,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026031022001493631422821178	,NO1001186548202603101703333QFAH0	,,
2026-03-10 15:09:13,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026031022001493631421983597	,NO100118654820260310150911nU6fh9	,,
2026-03-10 02:09:37,投资理财,多基金_华安,/,余额宝-2026.03.09-收益发放,不计收支,0.22,余额宝,交易成功,20260310378293338631	,	,,
2026-03-09 18:54:47,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026030922001493631418458437	,NO100118654820260309185447aQ4Ve2	,,
2026-03-09 16:50:34,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026030922001493631418640139	,NO100118654820260309165034NHWI9F	,,
2026-03-09 02:16:42,投资理财,多基金_华安,/,余额宝-2026.03.08-收益发放,不计收支,0.22,余额宝,交易成功,20260309370398271631	,	,,
2026-03-08 20:12:27,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026030822001493631415754137	,NO1001186548202603082012267rReON	,,
2026-03-08 17:50:04,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026030822001493631414684395	,NO100118654820260308175003Dt8qvF	,,
2026-03-08 09:17:53,转账红包,支付宝小荷包(??????恋爱小金库),/,支付宝小荷包-自动攒,支出,50.00,余额宝,交易成功,20260308020070011520630045181828	,2025032300424002040022002700423520260308090000	,,
2026-03-08 02:00:17,投资理财,多基金_华安,/,余额宝-2026.03.07-收益发放,不计收支,0.22,余额宝,交易成功,20260308362606821631	,	,,
2026-03-07 11:14:53,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,木桑森林·暖轻食健康餐(兰州大学店)外卖订单,支出,21.90,花呗,交易成功,2026030722001193631407722510	,13110600726030785392383441513	,,
2026-03-07 02:19:44,投资理财,多基金_华安,/,余额宝-2026.03.06-收益发放,不计收支,0.22,余额宝,交易成功,20260307360763527631	,	,,
2026-03-06 20:30:42,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026030622001493631407993994	,NO100118654820260306203041D8Uj1Z	,,
2026-03-06 17:56:07,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026030622001493631403963584	,NO100118654820260306175607Bcp88Y	,,
2026-03-06 02:12:29,投资理财,多基金_华安,/,余额宝-2026.03.05-收益发放,不计收支,0.23,余额宝,交易成功,20260306350508532631	,	,,
2026-03-05 21:21:43,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,花呗,交易成功,2026030522001493631404151404	,NO100118654820260305212142Foyd3L	,,
2026-03-05 19:24:32,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,花呗,交易成功,2026030522001493631402513972	,NO100118654820260305192431jb2NHz	,,
2026-03-05 10:03:23,信用借还,花呗,/,花呗主动还款-2026年03月账单,不计收支,184.51,余额宝,还款成功,2026030529020999630106406146	,	,,
2026-03-05 02:02:12,投资理财,多基金_华安,/,余额宝-2026.03.04-收益发放,不计收支,0.23,余额宝,交易成功,20260305347077858631	,	,,
2026-03-04 20:13:06,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,账户余额,交易成功,2026030422001493631400391165	,NO10011865482026030420130565c9aM	,,
2026-03-04 18:21:18,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,账户余额,交易成功,2026030422001493631455524432	,NO100118654820260304182116EDMELb	,,
2026-03-04 11:36:02,餐饮美食,鲨鱼**店,huo***@163.com,鲨鱼菲特鸡胸肉即食健身代餐高蛋白减低脂卡肥餐速食健身鸡肉零食,支出,89.83,余额宝,交易成功,2026030422001193631457286269	,T200P5095599517698424613	,,
2026-03-04 02:06:25,投资理财,多基金_华安,/,余额宝-2026.03.03-收益发放,不计收支,0.23,余额宝,交易成功,20260304342714798631	,	,,
2026-03-03 20:28:57,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,15.98,余额宝,交易成功,2026030322001493631453888956	,0003N202603030000000014603975081	,,
2026-03-03 20:11:52,餐饮美食,兰州,/,向正新鸡排（兰州城关万达店）付款,支出,16.70,余额宝&到店支付立减券,交易成功,2026030322001493631452504454	,75126600004836000083620260303697184379	,,
2026-03-03 19:25:27,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,16.36,余额宝,交易成功,2026030322001493631452355252	,0003N202603030000000014612438767	,,
2026-03-03 17:50:07,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,账户余额,交易成功,2026030322001493631453030695	,NO100118654820260303175006MxFzNx	,,
2026-03-03 02:01:14,投资理财,多基金_华安,/,余额宝-2026.03.02-收益发放,不计收支,0.24,余额宝,交易成功,20260303332525069631	,	,,
2026-03-02 19:58:02,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,东方红广场站-兰州大学站,支出,2.00,账户余额,交易成功,2026030222001493631447284433	,NO1001186548202603021958019awXYm	,,
2026-03-02 17:55:51,交通出行,兰州轨交城市运营管理有限公司,lzg***@lzgdjt.com,兰州大学站-东方红广场站,支出,2.00,账户余额,交易成功,2026030222001493631447917058	,NO100118654820260302175550v0wRbz	,,
2026-03-02 02:03:40,投资理财,多基金_华安,/,余额宝-2026.03.01-收益发放,不计收支,0.24,余额宝,交易成功,20260302326356425631	,	,,
2026-03-02 00:30:50,家居家装,格缇**店,gts***@hotmail.com,日本踩屎感拖鞋男士新款室内家居防滑防臭厚底外穿eva凉拖鞋女夏,支出,29.38,建设银行储蓄卡(8281)&优惠,交易成功,2026030222001193631447310020	,T200P5091433598717424613	,,
2026-03-02 00:30:50,充值缴费,省**,she***@service.aliyun.com,淘宝省钱卡,支出,4.76,建设银行储蓄卡(8281)&优惠,交易成功,2026030222001193631448771393	,T200P5091433598718424613	,,
